,ids1,ids2,images1,images2,result,tiers,votes1,votes2
250,2222,2217,https://img.animebracket.com/1pq.jpg,https://img.animebracket.com/1pl.jpg,1,1,2638,648
251,2002,2057,https://img.animebracket.com/1jm.jpg,https://img.animebracket.com/1l5.jpg,1,1,1880,1154
252,1975,1950,https://img.animebracket.com/1iv.jpg,https://img.animebracket.com/1i6.jpg,1,1,2785,573
253,1782,2338,https://img.animebracket.com/1di.jpg,https://img.animebracket.com/1sy.jpg,1,1,1441,1366
254,2025,2311,https://img.animebracket.com/1k9.jpg,https://img.animebracket.com/1s7.jpg,1,1,2350,745
255,2449,1972,https://img.animebracket.com/1w1.jpg,https://img.animebracket.com/1is.jpg,1,1,1895,989
256,1805,1784,https://img.animebracket.com/1e5.jpg,https://img.animebracket.com/1dk.jpg,1,2,3913,1048
257,2034,1778,https://img.animebracket.com/1ki.jpg,https://img.animebracket.com/1de.jpg,0,2,1940,2012
258,1850,2026,https://img.animebracket.com/1fe.jpg,https://img.animebracket.com/1ka.jpg,1,2,2547,1403
259,1868,2146,https://img.animebracket.com/1fw.jpg,https://img.animebracket.com/1nm.jpg,1,2,2494,1671
260,1961,1944,https://img.animebracket.com/1ih.jpg,https://img.animebracket.com/1i0.jpg,1,2,3088,1147
261,1880,2031,https://img.animebracket.com/1g8.jpg,https://img.animebracket.com/1kf.jpg,1,2,2115,1702
262,1866,2155,https://img.animebracket.com/1fu.jpg,https://img.animebracket.com/1nv.jpg,1,2,3135,1094
263,2036,2253,https://img.animebracket.com/1kk.jpg,https://img.animebracket.com/1ql.jpg,1,2,2214,1813
264,1923,2298,https://img.animebracket.com/1hf.jpg,https://img.animebracket.com/1ru.jpg,1,2,3445,955
265,2077,2140,https://img.animebracket.com/1lp.jpg,https://img.animebracket.com/1ng.jpg,1,2,2389,1754
266,2247,1822,https://img.animebracket.com/1qf.jpg,https://img.animebracket.com/1em.jpg,1,2,3127,1140
267,2370,2242,https://img.animebracket.com/1tu.jpg,https://img.animebracket.com/1qa.jpg,1,2,3012,1468
268,1776,2074,https://img.animebracket.com/1dc.jpg,https://img.animebracket.com/1lm.jpg,1,2,3407,840
269,2058,1930,https://img.animebracket.com/1l6.jpg,https://img.animebracket.com/1hm.jpg,1,2,2021,1947
270,2405,2171,https://img.animebracket.com/1ut.jpg,https://img.animebracket.com/1ob.jpg,1,2,3147,1236
271,1925,2047,https://img.animebracket.com/1hh.jpg,https://img.animebracket.com/1kv.jpg,1,2,2807,1451
272,1835,1807,https://img.animebracket.com/1ez.jpg,https://img.animebracket.com/1e7.jpg,1,2,3880,1194
273,1968,1936,https://img.animebracket.com/1io.jpg,https://img.animebracket.com/1hs.jpg,1,2,2390,2377
274,1841,1988,https://img.animebracket.com/1f5.jpg,https://img.animebracket.com/1j8.jpg,1,2,3095,1405
275,1974,2180,https://img.animebracket.com/1iu.jpg,https://img.animebracket.com/1ok.jpg,1,2,2774,1572
276,1859,2190,https://img.animebracket.com/1fn.jpg,https://img.animebracket.com/1ou.jpg,1,2,4057,980
277,1865,2035,https://img.animebracket.com/1ft.jpg,https://img.animebracket.com/1kj.jpg,1,2,2320,2059
278,1810,2356,https://img.animebracket.com/1ea.jpg,https://img.animebracket.com/1tg.jpg,1,2,3227,957
279,2007,2339,https://img.animebracket.com/1jr.jpg,https://img.animebracket.com/1sz.jpg,1,2,2341,1931
280,1938,1879,https://img.animebracket.com/1hu.jpg,https://img.animebracket.com/1g7.jpg,1,2,4000,937
281,2096,2336,https://img.animebracket.com/1m8.jpg,https://img.animebracket.com/1sw.jpg,1,2,2107,1996
282,1808,2178,https://img.animebracket.com/1e8.jpg,https://img.animebracket.com/1oi.jpg,1,2,3122,1325
283,2061,2460,https://img.animebracket.com/1l9.jpg,https://img.animebracket.com/1wc.jpg,1,2,2617,1780
284,1838,1832,https://img.animebracket.com/1f2.jpg,https://img.animebracket.com/1ew.jpg,1,2,3624,876
285,1819,2249,https://img.animebracket.com/1ej.jpg,https://img.animebracket.com/1qh.jpg,1,2,2670,1493
286,1932,2173,https://img.animebracket.com/1ho.jpg,https://img.animebracket.com/1od.jpg,1,2,3063,1360
287,1895,2427,https://img.animebracket.com/1gn.jpg,https://img.animebracket.com/1vf.jpg,1,2,2738,1495
288,1813,2063,https://img.animebracket.com/1ed.jpg,https://img.animebracket.com/1lb.jpg,1,2,3401,990
289,1871,2100,https://img.animebracket.com/1fz.jpg,https://img.animebracket.com/1mc.jpg,0,2,1910,2062
290,1789,1962,https://img.animebracket.com/1dp.jpg,https://img.animebracket.com/1ii.jpg,1,2,3010,1218
291,1995,2447,https://img.animebracket.com/1jf.jpg,https://img.animebracket.com/1vz.jpg,1,2,2734,1462
292,1892,1967,https://img.animebracket.com/1gk.jpg,https://img.animebracket.com/1in.jpg,1,2,3187,1053
293,1942,1873,https://img.animebracket.com/1hy.jpg,https://img.animebracket.com/1g1.jpg,1,2,2185,1741
294,1781,1955,https://img.animebracket.com/1dh.jpg,https://img.animebracket.com/1ib.jpg,1,2,2995,874
295,2324,2421,https://img.animebracket.com/1sk.jpg,https://img.animebracket.com/1v9.jpg,1,2,2301,1859
296,1830,2011,https://img.animebracket.com/1eu.jpg,https://img.animebracket.com/1jv.jpg,1,2,3476,821
297,2226,1911,https://img.animebracket.com/1pu.jpg,https://img.animebracket.com/1h3.jpg,0,2,1643,2017
298,1934,1874,https://img.animebracket.com/1hq.jpg,https://img.animebracket.com/1g2.jpg,1,2,3200,1135
299,1884,2277,https://img.animebracket.com/1gc.jpg,https://img.animebracket.com/1r9.jpg,1,2,2609,1307
300,1768,2453,https://img.animebracket.com/1d4.jpg,https://img.animebracket.com/1w5.jpg,1,2,2966,1026
301,1896,1794,https://img.animebracket.com/1go.jpg,https://img.animebracket.com/1du.jpg,1,2,2224,1727
302,2019,1909,https://img.animebracket.com/1k3.jpg,https://img.animebracket.com/1h1.jpg,1,2,1944,1903
303,1827,2345,https://img.animebracket.com/1er.jpg,https://img.animebracket.com/1t5.jpg,1,2,2159,1585
304,1815,2377,https://img.animebracket.com/1ef.jpg,https://img.animebracket.com/1u1.jpg,1,2,3774,972
305,2199,1946,https://img.animebracket.com/1p3.jpg,https://img.animebracket.com/1i2.jpg,0,2,1938,2463
306,1890,2320,https://img.animebracket.com/1gi.jpg,https://img.animebracket.com/1sg.jpg,1,2,2797,1768
307,1891,2232,https://img.animebracket.com/1gj.jpg,https://img.animebracket.com/1q0.jpg,1,2,2963,1484
308,2032,2138,https://img.animebracket.com/1kg.jpg,https://img.animebracket.com/1ne.jpg,1,2,3294,1287
309,1848,2201,https://img.animebracket.com/1fc.jpg,https://img.animebracket.com/1p5.jpg,1,2,2754,1905
310,1953,2254,https://img.animebracket.com/1i9.jpg,https://img.animebracket.com/1qm.jpg,1,2,3163,1563
311,1821,1792,https://img.animebracket.com/1el.jpg,https://img.animebracket.com/1ds.jpg,1,2,2524,1788
312,1809,1901,https://img.animebracket.com/1e9.jpg,https://img.animebracket.com/1gt.jpg,1,2,3608,987
313,1937,2093,https://img.animebracket.com/1ht.jpg,https://img.animebracket.com/1m5.jpg,1,2,2181,2036
314,2084,2009,https://img.animebracket.com/1lw.jpg,https://img.animebracket.com/1jt.jpg,1,2,2714,1607
315,1845,2200,https://img.animebracket.com/1f9.jpg,https://img.animebracket.com/1p4.jpg,1,2,2528,1688
316,1935,1773,https://img.animebracket.com/1hr.jpg,https://img.animebracket.com/1d9.jpg,1,2,3474,1035
317,2194,1941,https://img.animebracket.com/1oy.jpg,https://img.animebracket.com/1hx.jpg,1,2,2269,1923
318,1939,1929,https://img.animebracket.com/1hv.jpg,https://img.animebracket.com/1hl.jpg,1,2,2694,1644
319,2083,1853,https://img.animebracket.com/1lv.jpg,https://img.animebracket.com/1fh.jpg,1,2,2080,2037
320,1785,2027,https://img.animebracket.com/1dl.jpg,https://img.animebracket.com/1kb.jpg,1,2,4633,717
321,1885,1875,https://img.animebracket.com/1gd.jpg,https://img.animebracket.com/1g3.jpg,1,2,2440,2381
322,2130,2121,https://img.animebracket.com/1n6.jpg,https://img.animebracket.com/1mx.jpg,1,2,3084,1446
323,1898,1783,https://img.animebracket.com/1gq.jpg,https://img.animebracket.com/1dj.jpg,1,2,3333,1731
324,1980,1960,https://img.animebracket.com/1j0.jpg,https://img.animebracket.com/1ig.jpg,1,2,3676,1378
325,1899,1825,https://img.animebracket.com/1gr.jpg,https://img.animebracket.com/1ep.jpg,1,2,2735,2234
326,1818,1887,https://img.animebracket.com/1ei.jpg,https://img.animebracket.com/1gf.jpg,1,2,3329,1660
327,1900,1970,https://img.animebracket.com/1gs.jpg,https://img.animebracket.com/1iq.jpg,1,2,2865,1975
328,1849,2139,https://img.animebracket.com/1fd.jpg,https://img.animebracket.com/1nf.jpg,1,2,4142,907
329,2102,1831,https://img.animebracket.com/1me.jpg,https://img.animebracket.com/1ev.jpg,1,2,2805,1839
330,1854,2103,https://img.animebracket.com/1fi.jpg,https://img.animebracket.com/1mf.jpg,1,2,3279,1614
331,1800,1811,https://img.animebracket.com/1e0.jpg,https://img.animebracket.com/1eb.jpg,1,2,2847,2243
332,1949,2231,https://img.animebracket.com/1i5.jpg,https://img.animebracket.com/1pz.jpg,1,2,3697,1253
333,2017,2119,https://img.animebracket.com/1k1.jpg,https://img.animebracket.com/1mv.jpg,0,2,2058,2744
334,2039,2154,https://img.animebracket.com/1kn.jpg,https://img.animebracket.com/1nu.jpg,1,2,3225,1767
335,1902,1840,https://img.animebracket.com/1gu.jpg,https://img.animebracket.com/1f4.jpg,1,2,3160,1586
336,2053,2223,https://img.animebracket.com/1l1.jpg,https://img.animebracket.com/1pr.jpg,1,2,4593,1164
337,1797,1957,https://img.animebracket.com/1dx.jpg,https://img.animebracket.com/1id.jpg,1,2,2833,2012
338,2066,1917,https://img.animebracket.com/1le.jpg,https://img.animebracket.com/1h9.jpg,1,2,3045,2056
339,1897,1862,https://img.animebracket.com/1gp.jpg,https://img.animebracket.com/1fq.jpg,1,2,4053,1188
340,1772,1973,https://img.animebracket.com/1d8.jpg,https://img.animebracket.com/1it.jpg,1,2,3984,1494
341,1770,1814,https://img.animebracket.com/1d6.jpg,https://img.animebracket.com/1ee.jpg,1,2,2885,2519
342,2090,2014,https://img.animebracket.com/1m2.jpg,https://img.animebracket.com/1jy.jpg,1,2,3760,1873
343,2054,1820,https://img.animebracket.com/1l2.jpg,https://img.animebracket.com/1ek.jpg,1,2,2579,2267
344,2003,2334,https://img.animebracket.com/1jn.jpg,https://img.animebracket.com/1su.jpg,1,2,4172,1586
345,2169,2068,https://img.animebracket.com/1o9.jpg,https://img.animebracket.com/1lg.jpg,0,2,2413,2810
346,2000,2079,https://img.animebracket.com/1jk.jpg,https://img.animebracket.com/1lr.jpg,1,2,3362,2124
347,2082,2013,https://img.animebracket.com/1lu.jpg,https://img.animebracket.com/1jx.jpg,1,2,3220,1844
348,2087,1984,https://img.animebracket.com/1lz.jpg,https://img.animebracket.com/1j4.jpg,1,2,3843,1733
349,2115,2170,https://img.animebracket.com/1mr.jpg,https://img.animebracket.com/1oa.jpg,1,2,3148,1973
350,2116,1969,https://img.animebracket.com/1ms.jpg,https://img.animebracket.com/1ip.jpg,1,2,3508,1882
351,1817,1846,https://img.animebracket.com/1eh.jpg,https://img.animebracket.com/1fa.jpg,1,2,2900,2469
352,1826,2273,https://img.animebracket.com/1eq.jpg,https://img.animebracket.com/1r5.jpg,1,2,4417,980
353,1965,1883,https://img.animebracket.com/1il.jpg,https://img.animebracket.com/1gb.jpg,0,2,2221,2794
354,1829,2135,https://img.animebracket.com/1et.jpg,https://img.animebracket.com/1nb.jpg,1,2,3325,1413
355,1842,2342,https://img.animebracket.com/1f6.jpg,https://img.animebracket.com/1t2.jpg,1,2,3625,1205
356,1779,2465,https://img.animebracket.com/1df.jpg,https://img.animebracket.com/1wh.jpg,1,2,3803,1233
357,2111,2016,https://img.animebracket.com/1mn.jpg,https://img.animebracket.com/1k0.jpg,1,2,2691,1958
358,1834,2168,https://img.animebracket.com/1ey.jpg,https://img.animebracket.com/1o8.jpg,1,2,3699,1029
359,2112,2042,https://img.animebracket.com/1mo.jpg,https://img.animebracket.com/1kq.jpg,1,2,2509,2112
360,1769,2434,https://img.animebracket.com/1d5.jpg,https://img.animebracket.com/1vm.jpg,1,2,3933,1206
361,1860,2080,https://img.animebracket.com/1fo.jpg,https://img.animebracket.com/1ls.jpg,0,2,1990,2307
362,1976,2107,https://img.animebracket.com/1iw.jpg,https://img.animebracket.com/1mj.jpg,1,2,3473,1466
363,1780,1786,https://img.animebracket.com/1dg.jpg,https://img.animebracket.com/1dm.jpg,1,2,2930,1732
364,1888,2392,https://img.animebracket.com/1gg.jpg,https://img.animebracket.com/1ug.jpg,1,2,4036,1132
365,1861,2091,https://img.animebracket.com/1fp.jpg,https://img.animebracket.com/1m3.jpg,1,2,2603,2008
366,1882,2270,https://img.animebracket.com/1ga.jpg,https://img.animebracket.com/1r2.jpg,1,2,3627,1543
367,1924,2065,https://img.animebracket.com/1hg.jpg,https://img.animebracket.com/1ld.jpg,1,2,3050,1811
368,1837,2078,https://img.animebracket.com/1f1.jpg,https://img.animebracket.com/1lq.jpg,1,2,4187,1022
369,2401,2167,https://img.animebracket.com/1up.jpg,https://img.animebracket.com/1o7.jpg,1,2,2627,2388
370,2030,1803,https://img.animebracket.com/1ke.jpg,https://img.animebracket.com/1e3.jpg,1,2,3605,1485
371,1802,2248,https://img.animebracket.com/1e2.jpg,https://img.animebracket.com/1qg.jpg,1,2,3272,1808
372,1787,2141,https://img.animebracket.com/1dn.jpg,https://img.animebracket.com/1nh.jpg,1,2,3478,1330
373,2433,2209,https://img.animebracket.com/1vl.jpg,https://img.animebracket.com/1pd.jpg,0,2,2650,2694
374,1806,1958,https://img.animebracket.com/1e6.jpg,https://img.animebracket.com/1ie.jpg,1,2,3577,1389
375,1990,2227,https://img.animebracket.com/1ja.jpg,https://img.animebracket.com/1pv.jpg,1,2,2745,2271
376,1793,2101,https://img.animebracket.com/1dt.jpg,https://img.animebracket.com/1md.jpg,1,2,3822,1327
377,2238,1777,https://img.animebracket.com/1q6.jpg,https://img.animebracket.com/1dd.jpg,1,2,2485,2289
378,1851,1987,https://img.animebracket.com/1ff.jpg,https://img.animebracket.com/1j7.jpg,1,2,3202,1364
379,1964,2240,https://img.animebracket.com/1ik.jpg,https://img.animebracket.com/1q8.jpg,1,2,2737,1989
380,1952,2094,https://img.animebracket.com/1i8.jpg,https://img.animebracket.com/1m6.jpg,1,2,4230,1126
381,2222,2002,https://img.animebracket.com/1pq.jpg,https://img.animebracket.com/1jm.jpg,1,2,3189,1874
382,1975,1782,https://img.animebracket.com/1iv.jpg,https://img.animebracket.com/1di.jpg,1,2,3642,1300
383,2025,2449,https://img.animebracket.com/1k9.jpg,https://img.animebracket.com/1w1.jpg,1,2,2512,2193
384,1805,1778,https://img.animebracket.com/1e5.jpg,https://img.animebracket.com/1de.jpg,1,3,4261,1760
385,1850,1868,https://img.animebracket.com/1fe.jpg,https://img.animebracket.com/1fw.jpg,1,3,2747,2448
386,1961,1880,https://img.animebracket.com/1ih.jpg,https://img.animebracket.com/1g8.jpg,1,3,3525,1728
387,1866,2036,https://img.animebracket.com/1fu.jpg,https://img.animebracket.com/1kk.jpg,1,3,3431,2063
388,1923,2077,https://img.animebracket.com/1hf.jpg,https://img.animebracket.com/1lp.jpg,1,3,3949,1682
389,2247,2370,https://img.animebracket.com/1qf.jpg,https://img.animebracket.com/1tu.jpg,0,3,2769,3005
390,1776,2058,https://img.animebracket.com/1dc.jpg,https://img.animebracket.com/1l6.jpg,1,3,3964,1480
391,2405,1925,https://img.animebracket.com/1ut.jpg,https://img.animebracket.com/1hh.jpg,1,3,3407,2373
392,1835,1968,https://img.animebracket.com/1ez.jpg,https://img.animebracket.com/1io.jpg,1,3,4472,1796
393,1841,1974,https://img.animebracket.com/1f5.jpg,https://img.animebracket.com/1iu.jpg,1,3,3358,2169
394,1859,1865,https://img.animebracket.com/1fn.jpg,https://img.animebracket.com/1ft.jpg,1,3,4211,1785
395,1810,2007,https://img.animebracket.com/1ea.jpg,https://img.animebracket.com/1jr.jpg,1,3,3080,2331
396,1938,2096,https://img.animebracket.com/1hu.jpg,https://img.animebracket.com/1m8.jpg,1,3,4347,1551
397,1808,2061,https://img.animebracket.com/1e8.jpg,https://img.animebracket.com/1l9.jpg,1,3,3166,2523
398,1838,1819,https://img.animebracket.com/1f2.jpg,https://img.animebracket.com/1ej.jpg,1,3,3550,2225
399,1932,1895,https://img.animebracket.com/1ho.jpg,https://img.animebracket.com/1gn.jpg,1,3,3019,2627
400,1813,2100,https://img.animebracket.com/1ed.jpg,https://img.animebracket.com/1mc.jpg,1,3,4079,1726
401,1789,1995,https://img.animebracket.com/1dp.jpg,https://img.animebracket.com/1jf.jpg,1,3,3163,2694
402,1892,1942,https://img.animebracket.com/1gk.jpg,https://img.animebracket.com/1hy.jpg,1,3,2993,2426
403,1781,2324,https://img.animebracket.com/1dh.jpg,https://img.animebracket.com/1sk.jpg,1,3,3753,1747
404,1830,1911,https://img.animebracket.com/1eu.jpg,https://img.animebracket.com/1h3.jpg,1,3,3876,1979
405,1934,1884,https://img.animebracket.com/1hq.jpg,https://img.animebracket.com/1gc.jpg,1,3,3533,2323
406,1768,1896,https://img.animebracket.com/1d4.jpg,https://img.animebracket.com/1go.jpg,1,3,3701,1872
407,2019,1827,https://img.animebracket.com/1k3.jpg,https://img.animebracket.com/1er.jpg,0,3,2470,2684
408,1815,1946,https://img.animebracket.com/1ef.jpg,https://img.animebracket.com/1i2.jpg,1,3,4382,1626
409,1890,1891,https://img.animebracket.com/1gi.jpg,https://img.animebracket.com/1gj.jpg,0,3,2905,3182
410,2032,1848,https://img.animebracket.com/1kg.jpg,https://img.animebracket.com/1fc.jpg,1,3,4154,2247
411,1953,1821,https://img.animebracket.com/1i9.jpg,https://img.animebracket.com/1el.jpg,1,3,3688,2504
412,1809,1937,https://img.animebracket.com/1e9.jpg,https://img.animebracket.com/1ht.jpg,1,3,4510,1626
413,2084,1845,https://img.animebracket.com/1lw.jpg,https://img.animebracket.com/1f9.jpg,1,3,3102,2753
414,1935,2194,https://img.animebracket.com/1hr.jpg,https://img.animebracket.com/1oy.jpg,1,3,4041,2070
415,1939,2083,https://img.animebracket.com/1hv.jpg,https://img.animebracket.com/1lv.jpg,1,3,3201,2382
416,1785,1885,https://img.animebracket.com/1dl.jpg,https://img.animebracket.com/1gd.jpg,1,3,5124,1213
417,2130,1898,https://img.animebracket.com/1n6.jpg,https://img.animebracket.com/1gq.jpg,0,3,2890,3145
418,1980,1899,https://img.animebracket.com/1j0.jpg,https://img.animebracket.com/1gr.jpg,1,3,4102,2385
419,1818,1900,https://img.animebracket.com/1ei.jpg,https://img.animebracket.com/1gs.jpg,1,3,3352,2845
420,1849,2102,https://img.animebracket.com/1fd.jpg,https://img.animebracket.com/1me.jpg,1,3,4010,2041
421,1854,1800,https://img.animebracket.com/1fi.jpg,https://img.animebracket.com/1e0.jpg,1,3,3485,2685
422,1949,2119,https://img.animebracket.com/1i5.jpg,https://img.animebracket.com/1mv.jpg,1,3,3992,1988
423,2039,1902,https://img.animebracket.com/1kn.jpg,https://img.animebracket.com/1gu.jpg,0,3,2964,3012
424,2053,1797,https://img.animebracket.com/1l1.jpg,https://img.animebracket.com/1dx.jpg,1,3,4448,2086
425,2066,1897,https://img.animebracket.com/1le.jpg,https://img.animebracket.com/1gp.jpg,0,3,2452,3764
426,1772,1770,https://img.animebracket.com/1d8.jpg,https://img.animebracket.com/1d6.jpg,1,3,4333,2053
427,2090,2054,https://img.animebracket.com/1m2.jpg,https://img.animebracket.com/1l2.jpg,1,3,3875,2406
428,2003,2068,https://img.animebracket.com/1jn.jpg,https://img.animebracket.com/1lg.jpg,1,3,4874,1797
429,2000,2082,https://img.animebracket.com/1jk.jpg,https://img.animebracket.com/1lu.jpg,0,3,3098,3296
430,2087,2115,https://img.animebracket.com/1lz.jpg,https://img.animebracket.com/1mr.jpg,1,3,3698,2702
431,2116,1817,https://img.animebracket.com/1ms.jpg,https://img.animebracket.com/1eh.jpg,1,3,3314,3132
432,1826,1883,https://img.animebracket.com/1eq.jpg,https://img.animebracket.com/1gb.jpg,1,3,4724,1559
433,1829,1842,https://img.animebracket.com/1et.jpg,https://img.animebracket.com/1f6.jpg,1,3,2830,2791
434,1779,2111,https://img.animebracket.com/1df.jpg,https://img.animebracket.com/1mn.jpg,1,3,4295,1751
435,1834,2112,https://img.animebracket.com/1ey.jpg,https://img.animebracket.com/1mo.jpg,1,3,3748,2192
436,1769,2080,https://img.animebracket.com/1d5.jpg,https://img.animebracket.com/1ls.jpg,1,3,4068,1783
437,1976,1780,https://img.animebracket.com/1iw.jpg,https://img.animebracket.com/1dg.jpg,1,3,3060,2812
438,1888,1861,https://img.animebracket.com/1gg.jpg,https://img.animebracket.com/1fp.jpg,1,3,4180,1763
439,1882,1924,https://img.animebracket.com/1ga.jpg,https://img.animebracket.com/1hg.jpg,1,3,3377,2384
440,1837,2401,https://img.animebracket.com/1f1.jpg,https://img.animebracket.com/1up.jpg,1,3,4414,1722
441,2030,1802,https://img.animebracket.com/1ke.jpg,https://img.animebracket.com/1e2.jpg,1,3,3066,2663
442,1787,2209,https://img.animebracket.com/1dn.jpg,https://img.animebracket.com/1pd.jpg,1,3,3845,1736
443,1806,1990,https://img.animebracket.com/1e6.jpg,https://img.animebracket.com/1ja.jpg,1,3,3637,2180
